Number,Layer,Average_Probability,Number_Layer
50,motif_2,0.42456646150523714,50_motif_2
50,motif_3,0.6293482341269842,50_motif_3
51,motif_1,0.3990230830521185,51_motif_1
51,motif_2,0.3329800468050468,51_motif_2
51,motif_3,0.25898817304699656,51_motif_3
52,motif_1,0.4243590213652001,52_motif_1
52,motif_2,0.4171092891483517,52_motif_2
52,motif_3,0.6923058226495725,52_motif_3
53,motif_1,0.4120544569617556,53_motif_1
53,motif_2,0.46336053600184046,53_motif_2
53,motif_3,0.2583081585845347,53_motif_3
54,motif_1,0.430257238792953,54_motif_1
54,motif_2,0.413688805759458,54_motif_2
54,motif_3,0.6429647005772005,54_motif_3
55,motif_1,0.4106257936507936,55_motif_1
55,motif_2,0.4054188648488442,55_motif_2
55,motif_3,0.6835296010296007,55_motif_3
56,motif_1,0.4088913131805623,56_motif_1
56,motif_2,0.4147522203325775,56_motif_2
56,motif_3,0.6766340880102041,56_motif_3
57,motif_1,0.4105878805620609,57_motif_1
57,motif_2,0.4107665091481886,57_motif_2
57,motif_3,0.684249098124098,57_motif_3
58,motif_1,0.4130657347282347,58_motif_1
58,motif_2,0.4072089947089947,58_motif_2
58,motif_3,0.6863519500248014,58_motif_3
59,motif_1,0.4241917381256462,59_motif_1
59,motif_2,0.4110143568433663,59_motif_2
59,motif_3,0.6869743437118435,59_motif_3
60,motif_1,0.4124772044464473,60_motif_1
60,motif_2,0.40633766461368986,60_motif_2
60,motif_3,0.6952548445767194,60_motif_3
61,motif_1,0.4145808501314636,61_motif_1
61,motif_2,0.4024655680600215,61_motif_2
61,motif_3,0.6978407814407813,61_motif_3
62,motif_1,0.4097884680134681,62_motif_1
62,motif_2,0.40262818586951077,62_motif_2
62,motif_3,0.697706099237595,62_motif_3
63,motif_1,0.41335465992728565,63_motif_1
63,motif_2,0.46025193843984963,63_motif_2
63,motif_3,0.6549509280089989,63_motif_3
64,motif_1,0.4082240447208846,64_motif_1
64,motif_2,0.40384803593722135,64_motif_2
64,motif_3,0.675302021329365,64_motif_3
65,motif_1,0.409264318379791,65_motif_1
65,motif_2,0.4060118467464958,65_motif_2
65,motif_3,0.6933284584253125,65_motif_3
66,motif_1,0.4081110555333244,66_motif_1
66,motif_2,0.4073732694003527,66_motif_2
66,motif_3,0.7035498461289278,66_motif_3
67,motif_1,0.40821638068635274,67_motif_1
67,motif_2,0.40772418972244395,67_motif_2
67,motif_3,0.7030299249836921,67_motif_3
68,motif_1,0.4037566839584997,68_motif_1
68,motif_2,0.4118690064057275,68_motif_2
68,motif_3,0.7026960809871393,68_motif_3
69,motif_1,0.40089637647423965,69_motif_1
69,motif_2,0.4036251318755095,69_motif_2
69,motif_3,0.6879416177429876,69_motif_3
70,motif_1,0.40152551178317203,70_motif_1
70,motif_2,0.4014166390325862,70_motif_2
70,motif_3,0.676489000745712,70_motif_3
71,motif_1,0.40619406545389686,71_motif_1
71,motif_2,0.3962566137566137,71_motif_2
71,motif_3,0.6768596162209175,71_motif_3
72,motif_1,0.41042745393176433,72_motif_1
72,motif_2,0.3986367063492064,72_motif_2
72,motif_3,0.6711641194766195,72_motif_3
73,motif_1,0.40899598057943337,73_motif_1
73,motif_2,0.4077562757201646,73_motif_2
73,motif_3,0.6715349260708848,73_motif_3
74,motif_1,0.4128530491698595,74_motif_1
74,motif_2,0.3987196299732014,74_motif_2
74,motif_3,0.6678604070660521,74_motif_3
75,motif_1,0.41768770454917364,75_motif_1
75,motif_2,0.4745141292024056,75_motif_2
75,motif_3,0.3440132793858284,75_motif_3
76,motif_1,0.430268382091252,76_motif_1
76,motif_2,0.47287332025613277,76_motif_2
76,motif_3,0.3435273757651208,76_motif_3
77,motif_1,0.4328059488457595,77_motif_1
77,motif_2,0.4711793967227696,77_motif_2
77,motif_3,0.6588324958771385,77_motif_3
78,motif_1,0.43237081386292836,78_motif_1
78,motif_2,0.4037510797704806,78_motif_2
78,motif_3,0.6565827343516022,78_motif_3
79,motif_1,0.43241607360893075,79_motif_1
79,motif_2,0.4768078256828257,79_motif_2
79,motif_3,0.3424412045408881,79_motif_3
80,motif_1,0.43661969557938113,80_motif_1
80,motif_2,0.4321286639400136,80_motif_2
80,motif_3,0.6392233436853001,80_motif_3
81,motif_1,0.432988477138643,81_motif_1
81,motif_2,0.4336395137468757,81_motif_2
81,motif_3,0.27900944715007214,81_motif_3
82,motif_1,0.42835423193400163,82_motif_1
82,motif_2,0.4161785869903517,82_motif_2
82,motif_3,0.29773379812330086,82_motif_3
83,motif_1,0.43988326654862864,83_motif_1
83,motif_2,0.4295630119642432,83_motif_2
83,motif_3,0.2966961541708882,83_motif_3
84,motif_1,0.4671691891489247,84_motif_1
84,motif_2,0.293427664012135,84_motif_2
84,motif_3,0.45747766617063484,84_motif_3
85,motif_1,0.4665182688154628,85_motif_1
85,motif_2,0.2933635073260073,85_motif_2
85,motif_3,0.45441130465478624,85_motif_3
86,motif_1,0.4665256751449158,86_motif_1
86,motif_2,0.2934867561276572,86_motif_2
86,motif_3,0.4370283223173601,86_motif_3
87,motif_1,0.4668603215442838,87_motif_1
87,motif_2,0.2936397489029741,87_motif_2
87,motif_3,0.45818035837523413,87_motif_3
88,motif_1,0.4673893493688716,88_motif_1
88,motif_2,0.29405228136882133,88_motif_2
88,motif_3,0.43241082671957665,88_motif_3
89,motif_1,0.46767393391200884,89_motif_1
89,motif_2,0.28347238281735665,89_motif_2
89,motif_3,0.4444430512016719,89_motif_3
90,motif_1,0.3347757617223135,90_motif_1
90,motif_2,0.5248274504185335,90_motif_2
90,motif_3,0.2990381303314977,90_motif_3
91,motif_1,0.3006506506506506,91_motif_1
91,motif_2,0.33464483124899796,91_motif_2
91,motif_3,0.5277574755491421,91_motif_3
92,motif_1,0.2907994984844859,92_motif_1
92,motif_2,0.32756556661985614,92_motif_2
92,motif_3,0.4849776326632985,92_motif_3
93,motif_1,0.30418039413505515,93_motif_1
93,motif_2,0.326937148962149,93_motif_2
93,motif_3,0.5515305312601231,93_motif_3
94,motif_1,0.30418137783636945,94_motif_1
94,motif_2,0.3345255652985833,94_motif_2
94,motif_3,0.5405289760348584,94_motif_3
95,motif_1,0.30174474167137205,95_motif_1
95,motif_2,0.33353605135748,95_motif_2
95,motif_3,0.5093595909645908,95_motif_3
96,motif_1,0.3009300829583802,96_motif_1
96,motif_2,0.3333698313698314,96_motif_2
96,motif_3,0.5029358289827558,96_motif_3
97,motif_1,0.30074614153961976,97_motif_1
97,motif_2,0.4923990769352666,97_motif_2
97,motif_3,0.4292292592018731,97_motif_3
98,motif_1,0.30047772974930714,98_motif_1
98,motif_2,0.48960073998993026,98_motif_2
98,motif_3,0.4286419340924776,98_motif_3
99,motif_1,0.3029833295054356,99_motif_1
99,motif_2,0.4940514163717288,99_motif_2
99,motif_3,0.3332065814751827,99_motif_3
100,motif_1,0.2933681773879142,100_motif_1
100,motif_2,0.49773362489265627,100_motif_2
100,motif_3,0.33327873468941394,100_motif_3
101,motif_1,0.2922711794019933,101_motif_1
101,motif_2,0.481017705531825,101_motif_2
101,motif_3,0.33302736726874654,101_motif_3
